,index,Filename,Style,Theme,Time,Train,Weight
28562,28562,nsmb_castle_day\bCG_Ex7g9nE_2_0108.jpg,nsmb,castle,day,True,1.648249661736454
9622,9622,smb3_desert_day\YuVG3cVdCEA_7_0039.jpg,smb3,desert,day,True,0.7350127820986567
29051,29051,smb1_underground_day\h082aQwtlR4_8_0002.jpg,smb1,underground,day,False,1.0
8478,8478,smb3_ghosthouse_night\-mXxAMAA6-Y_18_0443.jpg,smb3,ghosthouse,night,True,1.3941627436076967
8227,8227,smb3_ghosthouse_night\-mXxAMAA6-Y_18_0192.jpg,smb3,ghosthouse,night,True,1.3941627436076967
31791,31791,menu\QmVPmh10FVE_10_0240.jpg,menu,,,False,1.0
34510,34510,nsmb_sky_night\8y54Wlsyte8_13_0301.jpg,nsmb,sky,night,False,1.0
21675,21675,smw_castle_day\QmVPmh10FVE_4_0006.jpg,smw,castle,day,True,0.7247328914670338
12123,12123,smb1_sky_day\YuVG3cVdCEA_4_0125.jpg,smb1,sky,day,True,1.2518984747782453
18161,18161,menu\f6ouZR_ORgo_5_0044.jpg,menu,,,True,1.3228280864947417
9822,9822,smb1_airship_day\0ZI1hJ2Kalo_2_0082.jpg,smb1,airship,day,True,1.7950469245956575
18850,18850,smb1_grass_night\bCG_Ex7g9nE_5_0179.jpg,smb1,grass,night,True,0.7662255921126964
35972,35972,smb3_desert_night\-mXxAMAA6-Y_8_0932.jpg,smb3,desert,night,False,1.0
15576,15576,smb1_underwater_day\ZtVdrcXYDzQ_12_0540.jpg,smb1,underwater,day,True,0.7414995901944197
30190,30190,nsmb_jungle_night\sibl3_fJTds_21_0315.jpg,nsmb,jungle,night,False,1.0
12511,12511,smw_sky_day\zXXtMhjoOCU_3_0053.jpg,smw,sky,day,True,0.6208494030072771
14433,14433,smb1_ice_night\zXXtMhjoOCU_5_0057.jpg,smb1,ice,night,True,0.8370604270092479
15804,15804,smb1_underwater_day\ZtVdrcXYDzQ_12_0768.jpg,smb1,underwater,day,True,0.7414995901944197
4884,4884,sm3dw_ice_day\uSdL2GGk7cY_0_0044.jpg,sm3dw,ice,day,True,0.47553028005024095
31742,31742,menu\QmVPmh10FVE_10_0191.jpg,menu,,,False,1.0
17499,17499,smw_airship_day\-mXxAMAA6-Y_6_0049.jpg,smw,airship,day,True,0.8902110146772654
8549,8549,smb3_ghosthouse_night\-mXxAMAA6-Y_18_0514.jpg,smb3,ghosthouse,night,True,1.3941627436076967
32198,32198,nsmb_grass_day\sibl3_fJTds_14_0077.jpg,nsmb,grass,day,False,1.0
16483,16483,nsmb_airship_night\jI023XwCR04_12_0103.jpg,nsmb,airship,night,True,1.4151789353834578
24324,24324,nsmb_underground_night\yrh5IKPiNZs_6_0138.jpg,nsmb,underground,night,True,1.3528233747194023
4550,4550,smb1_sky_day\0ZI1hJ2Kalo_0_0156.jpg,smb1,sky,day,True,1.2518984747782453
26027,26027,nsmb_ice_night\zXXtMhjoOCU_0_0009.jpg,nsmb,ice,night,True,0.9441021606792226
28229,28229,menu\8y54Wlsyte8_10_0105.jpg,menu,,,True,1.3228280864947417
22707,22707,menu\Ejn1M5ai_iI_10_0307.jpg,menu,,,True,1.3228280864947417
28215,28215,menu\8y54Wlsyte8_10_0091.jpg,menu,,,True,1.3228280864947417
27864,27864,menu\YuVG3cVdCEA_1_0280.jpg,menu,,,True,1.3228280864947417
15027,15027,smb1_ice_night\zXXtMhjoOCU_5_0651.jpg,smb1,ice,night,True,0.8370604270092479
22633,22633,menu\Ejn1M5ai_iI_10_0233.jpg,menu,,,True,1.3228280864947417
21681,21681,smw_castle_day\QmVPmh10FVE_4_0012.jpg,smw,castle,day,True,0.7247328914670338
30272,30272,nsmb_jungle_night\sibl3_fJTds_21_0397.jpg,nsmb,jungle,night,False,1.0
10594,10594,menu\asAgPrbyePY_11_0275.jpg,menu,,,True,1.3228280864947417
11160,11160,menu\jI023XwCR04_2_0197.jpg,menu,,,True,1.3228280864947417
18136,18136,menu\f6ouZR_ORgo_5_0019.jpg,menu,,,True,1.3228280864947417
3428,3428,menu\jI023XwCR04_21_0144.jpg,menu,,,True,1.3228280864947417
20505,20505,sm3dw_sky_day\QmVPmh10FVE_7_0012.jpg,sm3dw,sky,day,True,0.4971229862651126
2863,2863,smb3_underwater_day\-mXxAMAA6-Y_15_0115.jpg,smb3,underwater,day,True,0.7095859521467321
17455,17455,smw_airship_day\-mXxAMAA6-Y_6_0005.jpg,smw,airship,day,True,0.8902110146772654
458,458,sm3dw_castle_day\0ZI1hJ2Kalo_12_0024.jpg,sm3dw,castle,day,True,0.5803039795246749
28558,28558,nsmb_castle_day\bCG_Ex7g9nE_2_0104.jpg,nsmb,castle,day,True,1.648249661736454
7113,7113,smb3_jungle_night\h082aQwtlR4_5_0983.jpg,smb3,jungle,night,True,1.181297693812866
4942,4942,sm3dw_ice_day\uSdL2GGk7cY_0_0102.jpg,sm3dw,ice,day,True,0.47553028005024095
34890,34890,menu\jI023XwCR04_0_0011.jpg,menu,,,False,1.0
26213,26213,smb3_grass_day\8y54Wlsyte8_1_0015.jpg,smb3,grass,day,True,1.0490045659235856
10789,10789,menu\jI023XwCR04_21_0096.jpg,menu,,,True,1.3228280864947417
34187,34187,smw_underground_day\jI023XwCR04_3_0005.jpg,smw,underground,day,False,1.0
8894,8894,smb3_ghosthouse_night\-mXxAMAA6-Y_18_0859.jpg,smb3,ghosthouse,night,True,1.3941627436076967
32642,32642,sm3dw_castle_day\asAgPrbyePY_2_0124.jpg,sm3dw,castle,day,False,1.0
18895,18895,sm3dw_ghosthouse_day\-mXxAMAA6-Y_12_0044.jpg,sm3dw,ghosthouse,day,True,0.8276386143495679
23324,23324,smb1_sky_day\-mXxAMAA6-Y_10_0050.jpg,smb1,sky,day,True,1.2518984747782453
1391,1391,nsmb_castle_day\ZtVdrcXYDzQ_14_0012.jpg,nsmb,castle,day,True,1.648249661736454
4875,4875,sm3dw_ice_day\uSdL2GGk7cY_0_0035.jpg,sm3dw,ice,day,True,0.47553028005024095
12460,12460,smw_sky_day\zXXtMhjoOCU_3_0002.jpg,smw,sky,day,True,0.6208494030072771
6642,6642,smb3_jungle_night\h082aQwtlR4_5_0512.jpg,smb3,jungle,night,True,1.181297693812866
34414,34414,nsmb_sky_night\8y54Wlsyte8_13_0205.jpg,nsmb,sky,night,False,1.0
19946,19946,smw_desert_day\8y54Wlsyte8_2_0032.jpg,smw,desert,day,True,0.380906124352441
1414,1414,nsmb_castle_day\ZtVdrcXYDzQ_14_0035.jpg,nsmb,castle,day,True,1.648249661736454
28943,28943,smw_underground_day\Ejn1M5ai_iI_5_0013.jpg,smw,underground,day,False,1.0
7434,7434,nsmb_airship_day\jI023XwCR04_13_0034.jpg,nsmb,airship,day,True,2.0245941933802953
15264,15264,smb1_underwater_day\ZtVdrcXYDzQ_12_0228.jpg,smb1,underwater,day,True,0.7414995901944197
1815,1815,smb1_jungle_day\zXXtMhjoOCU_11_0046.jpg,smb1,jungle,day,True,1.7660048573130427
8670,8670,smb3_ghosthouse_night\-mXxAMAA6-Y_18_0635.jpg,smb3,ghosthouse,night,True,1.3941627436076967
12595,12595,smw_sky_day\zXXtMhjoOCU_3_0137.jpg,smw,sky,day,True,0.6208494030072771
24390,24390,nsmb_underground_night\yrh5IKPiNZs_6_0204.jpg,nsmb,underground,night,True,1.3528233747194023
15162,15162,smb1_underwater_day\ZtVdrcXYDzQ_12_0126.jpg,smb1,underwater,day,True,0.7414995901944197
5089,5089,smw_castle_night\-mXxAMAA6-Y_1_0065.jpg,smw,castle,night,True,0.5065838503030027
14137,14137,menu\Xtg_BIX3E78_9_0095.jpg,menu,,,True,1.3228280864947417
4356,4356,nsmb_airship_day\yrh5IKPiNZs_21_0039.jpg,nsmb,airship,day,True,2.0245941933802953
3996,3996,smw_sky_day\h082aQwtlR4_13_0033.jpg,smw,sky,day,True,0.6208494030072771
20846,20846,sm3dw_ice_day\6kj1CljrOSs_3_0049.jpg,sm3dw,ice,day,True,0.47553028005024095
10688,10688,sm3dw_castle_day\ZtVdrcXYDzQ_11_0040.jpg,sm3dw,castle,day,True,0.5803039795246749
35151,35151,smb3_desert_night\-mXxAMAA6-Y_8_0111.jpg,smb3,desert,night,False,1.0
11046,11046,menu\jI023XwCR04_2_0083.jpg,menu,,,True,1.3228280864947417
20476,20476,smw_ghosthouse_night\6kj1CljrOSs_7_0355.jpg,smw,ghosthouse,night,True,0.7224978127154451
15956,15956,smb1_underwater_day\ZtVdrcXYDzQ_12_0920.jpg,smb1,underwater,day,True,0.7414995901944197
4408,4408,smb1_sky_day\0ZI1hJ2Kalo_0_0014.jpg,smb1,sky,day,True,1.2518984747782453
35570,35570,smb3_desert_night\-mXxAMAA6-Y_8_0530.jpg,smb3,desert,night,False,1.0
17912,17912,sm3dw_grass_day\h082aQwtlR4_1_0024.jpg,sm3dw,grass,day,True,0.4352893275588893
5375,5375,smw_airship_day\jI023XwCR04_9_0024.jpg,smw,airship,day,True,0.8902110146772654
7249,7249,smb3_jungle_day\jI023XwCR04_5_0109.jpg,smb3,jungle,day,True,1.6899972093628004
14287,14287,smb1_ice_day\asAgPrbyePY_8_0086.jpg,smb1,ice,day,True,1.1975218381639878
34014,34014,menu\asAgPrbyePY_4_0027.jpg,menu,,,False,1.0
27283,27283,menu\uSdL2GGk7cY_4_0159.jpg,menu,,,True,1.3228280864947417
26095,26095,nsmb_ice_night\zXXtMhjoOCU_0_0077.jpg,nsmb,ice,night,True,0.9441021606792226
14052,14052,menu\Xtg_BIX3E78_9_0010.jpg,menu,,,True,1.3228280864947417
15560,15560,smb1_underwater_day\ZtVdrcXYDzQ_12_0524.jpg,smb1,underwater,day,True,0.7414995901944197
19948,19948,smw_desert_day\8y54Wlsyte8_2_0034.jpg,smw,desert,day,True,0.380906124352441
33733,33733,sm3dw_ice_day\0ZI1hJ2Kalo_1_0036.jpg,sm3dw,ice,day,False,1.0
1564,1564,menu\asAgPrbyePY_9_0035.jpg,menu,,,True,1.3228280864947417
35681,35681,smb3_desert_night\-mXxAMAA6-Y_8_0641.jpg,smb3,desert,night,False,1.0
12170,12170,smw_grass_night\asAgPrbyePY_0_0009.jpg,smw,grass,night,True,0.379991437817136
16373,16373,smb3_desert_day\Ejn1M5ai_iI_1_0143.jpg,smb3,desert,day,True,0.7350127820986567
12096,12096,smb1_sky_day\YuVG3cVdCEA_4_0098.jpg,smb1,sky,day,True,1.2518984747782453
15697,15697,smb1_underwater_day\ZtVdrcXYDzQ_12_0661.jpg,smb1,underwater,day,True,0.7414995901944197
9985,9985,sm3dw_grass_day\YuVG3cVdCEA_0_0010.jpg,sm3dw,grass,day,True,0.4352893275588893
3246,3246,sm3dw_underground_day\uSdL2GGk7cY_3_0005.jpg,sm3dw,underground,day,True,0.6813971040761194
22107,22107,menu\Xtg_BIX3E78_10_0302.jpg,menu,,,True,1.3228280864947417
18778,18778,smb1_grass_night\bCG_Ex7g9nE_5_0107.jpg,smb1,grass,night,True,0.7662255921126964
7692,7692,menu\bCG_Ex7g9nE_6_0017.jpg,menu,,,True,1.3228280864947417
7308,7308,smw_grass_day\ZtVdrcXYDzQ_9_0018.jpg,smw,grass,day,True,0.5436262788425023
21793,21793,smw_ghosthouse_day\6kj1CljrOSs_6_0052.jpg,smw,ghosthouse,day,True,1.033625388126133
7738,7738,menu\bCG_Ex7g9nE_6_0063.jpg,menu,,,True,1.3228280864947417
22736,22736,menu\Ejn1M5ai_iI_10_0336.jpg,menu,,,True,1.3228280864947417
9194,9194,smb3_ghosthouse_night\-mXxAMAA6-Y_18_1159.jpg,smb3,ghosthouse,night,True,1.3941627436076967
29595,29595,smb3_jungle_night\yrh5IKPiNZs_18_0380.jpg,smb3,jungle,night,False,1.0
9109,9109,smb3_ghosthouse_night\-mXxAMAA6-Y_18_1074.jpg,smb3,ghosthouse,night,True,1.3941627436076967
14804,14804,smb1_ice_night\zXXtMhjoOCU_5_0428.jpg,smb1,ice,night,True,0.8370604270092479
10522,10522,menu\asAgPrbyePY_11_0203.jpg,menu,,,True,1.3228280864947417
33157,33157,smb3_castle_day\h082aQwtlR4_9_0038.jpg,smb3,castle,day,False,1.0
14917,14917,smb1_ice_night\zXXtMhjoOCU_5_0541.jpg,smb1,ice,night,True,0.8370604270092479
20557,20557,sm3dw_sky_day\QmVPmh10FVE_7_0064.jpg,sm3dw,sky,day,True,0.4971229862651126
19266,19266,menu\ZtVdrcXYDzQ_2_0314.jpg,menu,,,True,1.3228280864947417
5295,5295,smb3_sky_day\Xtg_BIX3E78_7_0124.jpg,smb3,sky,day,True,1.1980176158743994
6446,6446,smb3_jungle_night\h082aQwtlR4_5_0316.jpg,smb3,jungle,night,True,1.181297693812866
21541,21541,smw_grass_day\8y54Wlsyte8_9_0005.jpg,smw,grass,day,True,0.5436262788425023
20842,20842,sm3dw_ice_day\6kj1CljrOSs_3_0045.jpg,sm3dw,ice,day,True,0.47553028005024095
28688,28688,smb3_desert_day\-mXxAMAA6-Y_7_0061.jpg,smb3,desert,day,True,0.7350127820986567
4480,4480,smb1_sky_day\0ZI1hJ2Kalo_0_0086.jpg,smb1,sky,day,True,1.2518984747782453
23200,23200,smb1_jungle_night\f6ouZR_ORgo_1_0440.jpg,smb1,jungle,night,True,1.234426573989902
31350,31350,nsmb_underground_night\yrh5IKPiNZs_14_0162.jpg,nsmb,underground,night,False,1.0
30897,30897,menu\ZtVdrcXYDzQ_4_0151.jpg,menu,,,False,1.0
25231,25231,nsmb_airship_day\sibl3_fJTds_22_0055.jpg,nsmb,airship,day,True,2.0245941933802953
7097,7097,smb3_jungle_night\h082aQwtlR4_5_0967.jpg,smb3,jungle,night,True,1.181297693812866
30519,30519,smb1_desert_day\Ejn1M5ai_iI_6_0003.jpg,smb1,desert,day,False,1.0
31276,31276,nsmb_underground_night\yrh5IKPiNZs_14_0088.jpg,nsmb,underground,night,False,1.0
1024,1024,nsmb_airship_night\sibl3_fJTds_23_0392.jpg,nsmb,airship,night,True,1.4151789353834578
23279,23279,smb1_sky_day\-mXxAMAA6-Y_10_0005.jpg,smb1,sky,day,True,1.2518984747782453
19804,19804,smb1_grass_night\sibl3_fJTds_0_0052.jpg,smb1,grass,night,True,0.7662255921126964
20691,20691,sm3dw_underground_day\8y54Wlsyte8_14_0088.jpg,sm3dw,underground,day,True,0.6813971040761194
17066,17066,smw_jungle_night\8y54Wlsyte8_12_0144.jpg,smw,jungle,night,True,0.6121846275543262
25991,25991,nsmb_sky_day\bCG_Ex7g9nE_3_0045.jpg,nsmb,sky,day,True,1.4119889279822648
20682,20682,sm3dw_underground_day\8y54Wlsyte8_14_0079.jpg,sm3dw,underground,day,True,0.6813971040761194
15758,15758,smb1_underwater_day\ZtVdrcXYDzQ_12_0722.jpg,smb1,underwater,day,True,0.7414995901944197
6944,6944,smb3_jungle_night\h082aQwtlR4_5_0814.jpg,smb3,jungle,night,True,1.181297693812866
24507,24507,smb1_ghosthouse_night\jI023XwCR04_10_0111.jpg,smb1,ghosthouse,night,True,1.4568652323540725
28078,28078,menu\8y54Wlsyte8_11_0194.jpg,menu,,,True,1.3228280864947417
5729,5729,smw_castle_day\jI023XwCR04_18_0113.jpg,smw,castle,day,True,0.7247328914670338
14511,14511,smb1_ice_night\zXXtMhjoOCU_5_0135.jpg,smb1,ice,night,True,0.8370604270092479
4195,4195,sm3dw_ghosthouse_day\asAgPrbyePY_1_0053.jpg,sm3dw,ghosthouse,day,True,0.8276386143495679
18677,18677,smb1_grass_night\bCG_Ex7g9nE_5_0006.jpg,smb1,grass,night,True,0.7662255921126964
18251,18251,menu\f6ouZR_ORgo_5_0134.jpg,menu,,,True,1.3228280864947417
1234,1234,smb1_underground_day\f6ouZR_ORgo_3_0006.jpg,smb1,underground,day,True,1.7159536349749198
21148,21148,nsmb_ice_night\zXXtMhjoOCU_2_0139.jpg,nsmb,ice,night,True,0.9441021606792226
21007,21007,sm3dw_grass_day\8y54Wlsyte8_3_0026.jpg,sm3dw,grass,day,True,0.4352893275588893
9395,9395,smb3_underground_day\jI023XwCR04_7_0146.jpg,smb3,underground,day,True,1.6421001575928964
20946,20946,sm3dw_ice_day\6kj1CljrOSs_3_0149.jpg,sm3dw,ice,day,True,0.47553028005024095
15231,15231,smb1_underwater_day\ZtVdrcXYDzQ_12_0195.jpg,smb1,underwater,day,True,0.7414995901944197
12446,12446,sm3dw_underground_day\uSdL2GGk7cY_1_0032.jpg,sm3dw,underground,day,True,0.6813971040761194
5919,5919,nsmb_underground_night\yrh5IKPiNZs_16_0115.jpg,nsmb,underground,night,True,1.3528233747194023
10676,10676,sm3dw_castle_day\ZtVdrcXYDzQ_11_0028.jpg,sm3dw,castle,day,True,0.5803039795246749
17859,17859,smw_underground_day\sibl3_fJTds_26_0026.jpg,smw,underground,day,True,0.8509865706570625
5892,5892,nsmb_underground_night\yrh5IKPiNZs_16_0088.jpg,nsmb,underground,night,True,1.3528233747194023
26679,26679,smb3_jungle_day\-mXxAMAA6-Y_0_0072.jpg,smb3,jungle,day,True,1.6899972093628004
35767,35767,smb3_desert_night\-mXxAMAA6-Y_8_0727.jpg,smb3,desert,night,False,1.0
14850,14850,smb1_ice_night\zXXtMhjoOCU_5_0474.jpg,smb1,ice,night,True,0.8370604270092479
27193,27193,menu\uSdL2GGk7cY_4_0069.jpg,menu,,,True,1.3228280864947417
5055,5055,smw_castle_night\-mXxAMAA6-Y_1_0031.jpg,smw,castle,night,True,0.5065838503030027
30054,30054,nsmb_jungle_night\sibl3_fJTds_21_0179.jpg,nsmb,jungle,night,False,1.0
27079,27079,smw_jungle_day\-mXxAMAA6-Y_14_0009.jpg,smw,jungle,day,True,0.8758082891385972
9235,9235,sm3dw_castle_day\YuVG3cVdCEA_3_0031.jpg,sm3dw,castle,day,True,0.5803039795246749
24817,24817,smb1_ghosthouse_night\jI023XwCR04_10_0421.jpg,smb1,ghosthouse,night,True,1.4568652323540725
15091,15091,smb1_underwater_day\ZtVdrcXYDzQ_12_0055.jpg,smb1,underwater,day,True,0.7414995901944197
33688,33688,sm3dw_ghosthouse_day\QmVPmh10FVE_0_0091.jpg,sm3dw,ghosthouse,day,False,1.0
7949,7949,menu\bCG_Ex7g9nE_6_0274.jpg,menu,,,True,1.3228280864947417
29037,29037,smw_ghosthouse_day\6kj1CljrOSs_8_0051.jpg,smw,ghosthouse,day,False,1.0
33873,33873,smb1_grass_night\sibl3_fJTds_4_0036.jpg,smb1,grass,night,False,1.0
218,218,nsmb_sky_day\bCG_Ex7g9nE_11_0006.jpg,nsmb,sky,day,True,1.4119889279822648
23863,23863,smb3_airship_night\bCG_Ex7g9nE_10_0472.jpg,smb3,airship,night,True,1.2007242129203555
27478,27478,smb1_sky_day\0ZI1hJ2Kalo_4_0009.jpg,smb1,sky,day,True,1.2518984747782453
11000,11000,menu\jI023XwCR04_2_0037.jpg,menu,,,True,1.3228280864947417
678,678,nsmb_airship_night\sibl3_fJTds_23_0046.jpg,nsmb,airship,night,True,1.4151789353834578
30710,30710,nsmb_jungle_night\bCG_Ex7g9nE_8_0084.jpg,nsmb,jungle,night,False,1.0
34931,34931,menu\jI023XwCR04_0_0052.jpg,menu,,,False,1.0
22320,22320,nsmb_underground_day\yrh5IKPiNZs_10_0158.jpg,nsmb,underground,day,True,1.9353866006943483
21169,21169,sm3dw_underground_day\Ejn1M5ai_iI_9_0010.jpg,sm3dw,underground,day,True,0.6813971040761194
6021,6021,smb1_underground_day\f6ouZR_ORgo_4_0042.jpg,smb1,underground,day,True,1.7159536349749198
27871,27871,menu\YuVG3cVdCEA_1_0287.jpg,menu,,,True,1.3228280864947417
34457,34457,nsmb_sky_night\8y54Wlsyte8_13_0248.jpg,nsmb,sky,night,False,1.0
20866,20866,sm3dw_ice_day\6kj1CljrOSs_3_0069.jpg,sm3dw,ice,day,True,0.47553028005024095
18792,18792,smb1_grass_night\bCG_Ex7g9nE_5_0121.jpg,smb1,grass,night,True,0.7662255921126964
25164,25164,nsmb_castle_day\0ZI1hJ2Kalo_9_0143.jpg,nsmb,castle,day,True,1.648249661736454
2723,2723,smw_castle_day\YuVG3cVdCEA_8_0003.jpg,smw,castle,day,True,0.7247328914670338
7274,7274,smb3_jungle_day\jI023XwCR04_5_0134.jpg,smb3,jungle,day,True,1.6899972093628004
23486,23486,smb3_airship_night\bCG_Ex7g9nE_10_0095.jpg,smb3,airship,night,True,1.2007242129203555
16171,16171,smb1_desert_day\jI023XwCR04_17_0085.jpg,smb1,desert,day,True,0.7680699921763864
20300,20300,smw_ghosthouse_night\6kj1CljrOSs_7_0179.jpg,smw,ghosthouse,night,True,0.7224978127154451
29163,29163,nsmb_sky_day\yrh5IKPiNZs_3_0018.jpg,nsmb,sky,day,False,1.0
9188,9188,smb3_ghosthouse_night\-mXxAMAA6-Y_18_1153.jpg,smb3,ghosthouse,night,True,1.3941627436076967
2594,2594,smw_ice_day\sibl3_fJTds_17_0002.jpg,smw,ice,day,True,0.5938825977433875
21121,21121,nsmb_ice_night\zXXtMhjoOCU_2_0112.jpg,nsmb,ice,night,True,0.9441021606792226
20064,20064,sm3dw_desert_day\bCG_Ex7g9nE_0_0033.jpg,sm3dw,desert,day,True,0.3049969752850617
26200,26200,smb3_grass_day\8y54Wlsyte8_1_0002.jpg,smb3,grass,day,True,1.0490045659235856
33125,33125,smb3_castle_day\h082aQwtlR4_9_0006.jpg,smb3,castle,day,False,1.0
22518,22518,menu\Ejn1M5ai_iI_10_0118.jpg,menu,,,True,1.3228280864947417
4114,4114,smw_desert_day\0ZI1hJ2Kalo_7_0028.jpg,smw,desert,day,True,0.380906124352441
31402,31402,nsmb_underground_night\yrh5IKPiNZs_14_0214.jpg,nsmb,underground,night,False,1.0
30075,30075,nsmb_jungle_night\sibl3_fJTds_21_0200.jpg,nsmb,jungle,night,False,1.0
25100,25100,nsmb_castle_day\0ZI1hJ2Kalo_9_0079.jpg,nsmb,castle,day,True,1.648249661736454
3493,3493,menu\jI023XwCR04_21_0209.jpg,menu,,,True,1.3228280864947417
26775,26775,nsmb_grass_day\QmVPmh10FVE_9_0003.jpg,nsmb,grass,day,True,1.2363614798818052
18917,18917,sm3dw_ghosthouse_day\-mXxAMAA6-Y_12_0066.jpg,sm3dw,ghosthouse,day,True,0.8276386143495679
5265,5265,smb3_sky_day\Xtg_BIX3E78_7_0094.jpg,smb3,sky,day,True,1.1980176158743994
9009,9009,smb3_ghosthouse_night\-mXxAMAA6-Y_18_0974.jpg,smb3,ghosthouse,night,True,1.3941627436076967
23320,23320,smb1_sky_day\-mXxAMAA6-Y_10_0046.jpg,smb1,sky,day,True,1.2518984747782453
29937,29937,nsmb_jungle_night\sibl3_fJTds_21_0062.jpg,nsmb,jungle,night,False,1.0
7695,7695,menu\bCG_Ex7g9nE_6_0020.jpg,menu,,,True,1.3228280864947417
13938,13938,smb1_sky_day\jI023XwCR04_20_0005.jpg,smb1,sky,day,True,1.2518984747782453
21677,21677,smw_castle_day\QmVPmh10FVE_4_0008.jpg,smw,castle,day,True,0.7247328914670338
11376,11376,smb3_ghosthouse_day\QmVPmh10FVE_1_0089.jpg,smb3,ghosthouse,day,True,1.9945278471591064
27726,27726,menu\YuVG3cVdCEA_1_0142.jpg,menu,,,True,1.3228280864947417
34049,34049,menu\asAgPrbyePY_4_0062.jpg,menu,,,False,1.0
12370,12370,smb1_desert_day\zXXtMhjoOCU_12_0051.jpg,smb1,desert,day,True,0.7680699921763864
28945,28945,smw_underground_day\Ejn1M5ai_iI_5_0015.jpg,smw,underground,day,False,1.0
4848,4848,sm3dw_ice_day\uSdL2GGk7cY_0_0008.jpg,sm3dw,ice,day,True,0.47553028005024095
11178,11178,menu\jI023XwCR04_2_0215.jpg,menu,,,True,1.3228280864947417
29820,29820,smb3_jungle_night\yrh5IKPiNZs_18_0605.jpg,smb3,jungle,night,False,1.0
4585,4585,menu\f6ouZR_ORgo_0_0018.jpg,menu,,,True,1.3228280864947417
15791,15791,smb1_underwater_day\ZtVdrcXYDzQ_12_0755.jpg,smb1,underwater,day,True,0.7414995901944197
7529,7529,smw_castle_day\YuVG3cVdCEA_10_0024.jpg,smw,castle,day,True,0.7247328914670338
7857,7857,menu\bCG_Ex7g9nE_6_0182.jpg,menu,,,True,1.3228280864947417
12338,12338,smb1_desert_day\zXXtMhjoOCU_12_0019.jpg,smb1,desert,day,True,0.7680699921763864
4009,4009,smw_sky_day\h082aQwtlR4_13_0046.jpg,smw,sky,day,True,0.6208494030072771
28647,28647,smb3_desert_day\-mXxAMAA6-Y_7_0020.jpg,smb3,desert,day,True,0.7350127820986567
35483,35483,smb3_desert_night\-mXxAMAA6-Y_8_0443.jpg,smb3,desert,night,False,1.0
30690,30690,nsmb_jungle_night\bCG_Ex7g9nE_8_0064.jpg,nsmb,jungle,night,False,1.0
27065,27065,smw_grass_night\Xtg_BIX3E78_4_0088.jpg,smw,grass,night,True,0.379991437817136
12568,12568,smw_sky_day\zXXtMhjoOCU_3_0110.jpg,smw,sky,day,True,0.6208494030072771
2578,2578,nsmb_airship_day\jI023XwCR04_11_0136.jpg,nsmb,airship,day,True,2.0245941933802953
14999,14999,smb1_ice_night\zXXtMhjoOCU_5_0623.jpg,smb1,ice,night,True,0.8370604270092479
22027,22027,menu\Xtg_BIX3E78_10_0222.jpg,menu,,,True,1.3228280864947417
11118,11118,menu\jI023XwCR04_2_0155.jpg,menu,,,True,1.3228280864947417
14721,14721,smb1_ice_night\zXXtMhjoOCU_5_0345.jpg,smb1,ice,night,True,0.8370604270092479
6073,6073,smb1_underground_day\f6ouZR_ORgo_4_0094.jpg,smb1,underground,day,True,1.7159536349749198
4580,4580,menu\f6ouZR_ORgo_0_0013.jpg,menu,,,True,1.3228280864947417
20098,20098,sm3dw_desert_day\bCG_Ex7g9nE_0_0067.jpg,sm3dw,desert,day,True,0.3049969752850617
20204,20204,smw_ghosthouse_night\6kj1CljrOSs_7_0083.jpg,smw,ghosthouse,night,True,0.7224978127154451
25596,25596,sm3dw_ice_day\Ejn1M5ai_iI_8_0092.jpg,sm3dw,ice,day,True,0.47553028005024095
6144,6144,smb3_jungle_night\h082aQwtlR4_5_0014.jpg,smb3,jungle,night,True,1.181297693812866
19824,19824,smb1_grass_night\sibl3_fJTds_0_0072.jpg,smb1,grass,night,True,0.7662255921126964
9251,9251,smb3_underground_day\jI023XwCR04_7_0002.jpg,smb3,underground,day,True,1.6421001575928964
12289,12289,smw_ice_day\uSdL2GGk7cY_5_0038.jpg,smw,ice,day,True,0.5938825977433875
19960,19960,smw_desert_day\8y54Wlsyte8_2_0046.jpg,smw,desert,day,True,0.380906124352441
29453,29453,smb3_jungle_night\yrh5IKPiNZs_18_0238.jpg,smb3,jungle,night,False,1.0
4823,4823,smw_grass_day\QmVPmh10FVE_5_0001.jpg,smw,grass,day,True,0.5436262788425023
14921,14921,smb1_ice_night\zXXtMhjoOCU_5_0545.jpg,smb1,ice,night,True,0.8370604270092479
3470,3470,menu\jI023XwCR04_21_0186.jpg,menu,,,True,1.3228280864947417
35325,35325,smb3_desert_night\-mXxAMAA6-Y_8_0285.jpg,smb3,desert,night,False,1.0
21364,21364,menu\ZtVdrcXYDzQ_0_0158.jpg,menu,,,True,1.3228280864947417
6347,6347,smb3_jungle_night\h082aQwtlR4_5_0217.jpg,smb3,jungle,night,True,1.181297693812866
18182,18182,menu\f6ouZR_ORgo_5_0065.jpg,menu,,,True,1.3228280864947417
29415,29415,smb3_jungle_night\yrh5IKPiNZs_18_0200.jpg,smb3,jungle,night,False,1.0
11695,11695,smb3_underground_day\zXXtMhjoOCU_8_0027.jpg,smb3,underground,day,True,1.6421001575928964
32805,32805,nsmb_grass_day\8y54Wlsyte8_7_0070.jpg,nsmb,grass,day,False,1.0
